   0.600354,  -0.700042,   0.000491,  -0.033366,  -0.063938,   0.002739,   4.773588,   0.000000,  -0.006797,   0.017014,  -0.001055,   0.011272,   0.000000
   0.600354,  -0.692203,   0.005858,  -0.064889,  -0.032341,  -0.063371,   4.808100,   0.000000,   0.193203,   0.217014,   0.198945,   0.211272,   0.000000
   0.601157,  -0.690592,   0.007955,  -0.095177,  -0.176752,   0.136629,   4.750095,   0.000000,   0.222397,   0.293712,   0.241158,   0.274952,   0.000000
   0.602265,  -0.689552,   0.009987,  -0.124158,  -0.144773,  -0.035712,   4.890588,  -0.000034,   0.232812,   0.367825,   0.269530,   0.331107,   0.000000
   0.602265,  -0.681723,   0.015369,  -0.150597,  -0.264786,   0.164288,   4.773483,  -0.000062,   0.432812,   0.567825,   0.469530,   0.531107,   0.000000
   0.603513,  -0.680011,   0.018006,  -0.176765,  -0.217372,  -0.021784,   4.914272,  -0.000551,   0.458569,   0.664393,   0.515510,   0.607451,   0.000000
   0.603513,  -0.672190,   0.023398,  -0.199877,  -0.269839,   0.089394,   4.857588,  -0.000961,   0.658569,   0.864393,   0.715510,   0.807451,   0.000000
   0.603897,  -0.666384,   0.027911,  -0.222551,  -0.180015,  -0.110606,   5.004684,  -0.001303,   0.801174,   1.030891,   0.864343,   0.967722,   0.000000
   0.604324,  -0.661518,   0.031821,  -0.244040,  -0.316374,   0.089394,   4.896478,  -0.001214,   0.919230,   1.174992,   0.989326,   1.104895,   0.000000
   0.604285,  -0.654948,   0.036397,  -0.263924,  -0.228813,  -0.110606,   5.026215,  -0.001576,   1.087407,   1.343906,   1.156869,   1.274444,   0.000000
   0.604355,  -0.649476,   0.040329,  -0.282819,  -0.347384,   0.089394,   4.925283,  -0.001732,   1.226022,   1.488987,   1.296619,   1.418389,   0.000000
   0.603937,  -0.642665,   0.044650,  -0.300207,  -0.264291,  -0.106508,   5.040572,  -0.002040,   1.405684,   1.648682,   1.469512,   1.584854,   0.000000
   0.603632,  -0.636799,   0.048432,  -0.316730,  -0.367430,   0.092390,   4.947161,  -0.002289,   1.559579,   1.788507,   1.618453,   1.729633,   0.000000
