   0.000000,   0.600000,   0.000000,   0.000000,  -0.000000,  -0.055576,   0.060000
   0.010000,   0.564000,  -0.000000,   0.000000,  -0.000020,  -0.052145,   0.056494
   0.020000,   0.522937,  -0.000000,   0.000000,  -0.000026,  -0.047348,   0.052825
   0.030000,   0.479921,  -0.000000,   0.000000,  -0.000131,  -0.043312,   0.048637
   0.040000,   0.433722,  -0.000000,   0.000000,  -0.000227,  -0.038516,   0.044246
   0.050000,   0.383275,  -0.000000,   0.000000,  -0.000441,  -0.031609,   0.039860
   0.060000,   0.332516,  -0.000000,   0.000000,  -0.000537,  -0.025493,   0.035134
   0.070000,   0.279171,  -0.000000,   0.000000,  -0.000838,  -0.017772,   0.030411
   0.080000,   0.226281,  -0.000000,   0.000000,  -0.000990,  -0.010731,   0.025446
   0.090000,   0.173669,  -0.000000,   0.000000,  -0.000972,  -0.002085,   0.020884
   0.100000,   0.121505,   0.000000,  -0.000000,  -0.001333,   0.005545,   0.015924
   0.110000,   0.070380,   0.000000,  -0.000000,  -0.001554,   0.012592,   0.010778
   0.120000,   0.022355,   0.000001,  -0.000000,  -0.001606,   0.019857,   0.005992
   0.130000,  -0.024189,   0.000001,   0.000000,  -0.001894,   0.026107,   0.001038
   0.140000,  -0.067798,   0.000000,   0.000000,  -0.002152,   0.031702,  -0.003776
   0.150000,  -0.108404,   0.000000,   0.000000,  -0.002362,   0.036460,  -0.008451
   0.160000,  -0.145447,   0.000000,   0.000000,  -0.002503,   0.040224,  -0.012902
   0.170000,  -0.179015,   0.000000,   0.000000,  -0.002592,   0.042941,  -0.017106
   0.180000,  -0.208698,   0.000000,   0.000000,  -0.002595,   0.044465,  -0.020985
   0.190000,  -0.234575,   0.000000,   0.000000,  -0.002539,   0.044815,  -0.024499
   0.200000,  -0.256491,   0.000001,   0.000000,  -0.002407,   0.043934,  -0.027593
   0.210000,  -0.273978,   0.000001,   0.000000,  -0.002215,   0.041925,  -0.030183
   0.220000,  -0.287390,   0.000000,   0.000000,  -0.001968,   0.039166,  -0.032285
   0.230000,  -0.297258,   0.000000,   0.000000,  -0.001676,   0.036153,  -0.033950
   0.240000,  -0.303660,   0.000000,   0.000000,  -0.001351,   0.032932,  -0.035179
   0.250000,  -0.306705,   0.000000,   0.000000,  -0.001003,   0.029546,  -0.035979
   0.260000,  -0.306531,   0.000000,   0.000000,  -0.000643,   0.026039,  -0.036360
   0.270000,  -0.303300,   0.000000,   0.000000,  -0.000280,   0.022449,  -0.036337
   0.280000,  -0.297198,   0.000000,   0.000000,   0.000077,   0.018819,  -0.035928
   0.290000,  -0.288429,   0.000000,   0.000000,   0.000422,   0.015185,  -0.035156
   0.300000,  -0.277215,   0.000000,   0.000000,   0.000747,   0.011583,  -0.034045
   0.310000,  -0.263788,  -0.000000,  -0.000000,   0.001050,   0.008047,  -0.032623
   0.320000,  -0.248395,   0.000000,   0.000000,   0.001328,   0.004609,  -0.030921
   0.330000,  -0.231288,   0.000000,   0.000000,   0.001579,   0.001297,  -0.028969
   0.340000,  -0.212724,  -0.000000,  -0.000000,   0.001803,  -0.001864,  -0.026801
   0.350000,  -0.192960,  -0.000000,  -0.000000,   0.001998,  -0.004849,  -0.024450
   0.360000,  -0.172255,  -0.000000,  -0.000000,   0.002166,  -0.007642,  -0.021951
   0.370000,  -0.150863,   0.000000,   0.000000,   0.002308,  -0.010235,  -0.019339
   0.380000,  -0.129031,  -0.000000,  -0.000000,   0.002316,  -0.012601,  -0.016644
   0.390000,  -0.107001,  -0.000000,  -0.000000,   0.002394,  -0.014694,  -0.013897
   0.400000,  -0.085003,  -0.000000,  -0.000000,   0.002444,  -0.016533,  -0.011132
   0.410000,  -0.063254,  -0.000000,  -0.000000,   0.002468,  -0.018114,  -0.008380
   0.420000,  -0.041960,  -0.000000,  -0.000000,   0.002466,  -0.019434,  -0.005669
   0.430000,  -0.021311,  -0.000000,  -0.000000,   0.002441,  -0.020494,  -0.003026
   0.440000,  -0.001482,  -0.000000,  -0.000000,   0.002393,  -0.021297,  -0.000475
   0.450000,   0.017371,  -0.000000,   0.000000,   0.002325,  -0.021849,   0.001962
   0.460000,   0.035107,  -0.000000,   0.000000,   0.002238,  -0.022155,   0.004265
   0.470000,   0.051606,  -0.000000,   0.000000,   0.002133,  -0.022227,   0.006416
   0.480000,   0.066763,  -0.000000,   0.000000,   0.002013,  -0.022074,   0.008401
   0.490000,   0.080495,  -0.000000,   0.000000,   0.001879,  -0.021711,   0.010207
   0.500000,   0.092736,  -0.000001,   0.000000,   0.001733,  -0.021150,   0.011826
   0.510000,   0.103437,  -0.000001,   0.000000,   0.001578,  -0.020408,   0.013249
   0.520000,   0.112569,  -0.000001,   0.000000,   0.001414,  -0.019501,   0.014472
   0.530000,   0.120118,  -0.000001,   0.000000,   0.001245,  -0.018445,   0.015493
   0.540000,   0.126089,  -0.000000,   0.000000,   0.001071,  -0.017259,   0.016312
   0.550000,   0.130500,  -0.000000,   0.000000,   0.000895,  -0.015960,   0.016930
   0.560000,   0.133386,  -0.000000,   0.000000,   0.000719,  -0.014567,   0.017351
   0.570000,   0.134794,  -0.000000,   0.000000,   0.000544,  -0.013098,   0.017582
   0.580000,   0.134783,  -0.000000,   0.000000,   0.000372,  -0.011572,   0.017630
   0.590000,   0.133425,  -0.000000,   0.000000,   0.000205,  -0.010005,   0.017503
   0.600000,   0.130801,  -0.000000,   0.000000,   0.000045,  -0.008417,   0.017212
   0.610000,   0.127000,  -0.000000,   0.000000,  -0.000109,  -0.006822,   0.016768
   0.620000,   0.122118,  -0.000000,   0.000000,  -0.000253,  -0.005238,   0.016183
   0.630000,   0.116260,  -0.000000,   0.000000,  -0.000388,  -0.003680,   0.015470
   0.640000,   0.109532,  -0.000000,   0.000000,  -0.000513,  -0.002161,   0.014643
   0.650000,   0.102046,  -0.000000,   0.000000,  -0.000625,  -0.000696,   0.013716
